Timestamp,Student ID,Age,Gender,Department,GPA,Satisfaction (1-5),Comments
09/23/2023 02:42:00,STUD2988,18,Other,Microbiology,2.96,2,This is spam... ignore me
09/24/2023 23:51:00,STUD4915,18,Male,Computer Science,1.28,1,Comment 14063: The course was great!
09/25/2023 10:17:00,STUD9439,19,Other,Botany,3.78,3,Comment 14064: The course was great!
09/26/2023 03:51:00,STUD5303,19,Male,Geophysics,3.64,2,
09/27/2023 16:49:00,STUD8889,21,Other,Cell Biology and Genetics,1.56,1,Comment 14066: The course was great!
09/28/2023 07:47:00,STUD2658,24,Other,Cell Biology and Genetics,3.83,1,Comment 14067: The course was great!
09/29/2023 15:13:00,STUD8998,21,Other,Biochemistry,3.25,6,Comment 14068: The course was great!
09/30/2023 16:09:00,STUD4505,25,Male,Marine Sciences,,4,This is spam... ignore me
09/01/2023 06:37:00,STUD9346,23,Other,Botany,0.2,1,
09/02/2023 07:38:00,STUD2357,19,Male,Zoology,2.94,2,This is spam... ignore me
09/03/2023 13:48:00,STUD3790,19,Other,Chem,2.47,3,Comment 14072: The course was great!
invalid date,STUD9405,21,Other,Cell Biology and Genetics,3.45,,
09/05/2023 19:29:00,STUD3930,22,Other,Geology,A,1,This is spam... ignore me
09/06/2023 05:44:00,STUD3136,19,Male,Computer Science,3.04,2,Comment 14075: The course was great!
09/07/2023 07:23:00,STUD7724,23,,Computer Science,3.31,,Comment 14076: The course was great!
09/08/2023 04:14:00,STUD3505,19,Female,Biochemistry,2.3,1,Comment 14077: The course was great!
09/09/2023 16:23:00,STUD4041,19,Male,Physics,3.78,3,This is spam... ignore me
invalid date,STUD2031,19,Female,Geology,2.72,5,Comment 14079: The course was great!
09/11/2023 14:19:00,STUD3619,25,Other,Physics,5.0,5,
09/12/2023 03:56:00,STUD3112,20,Other,Zoology,1.18,5,Comment 14081: The course was great!
09/13/2023 05:13:00,STUD3633,25,Female,Biochemistry,3.21,4,Comment 14082: The course was great!
09/14/2023 07:38:00,STUD7377,18,Female,Microbiology,A,4,Comment 14083: The course was great!
09/15/2023 16:38:00,STUD4821,24,Male,Biochemistry,3.27,4,Comment 14084: The course was great!
09/16/2023 10:20:00,STUD1550,22,Male,Cell Bio,1.44,4,Comment 14085: The course was great!
09/17/2023 19:31:00,STUD1731,19,Female,Cell Bio,1.06,3,Comment 14086: The course was great!
09/18/2023 10:52:00,STUD2262,18,Female,Marine Sciences,2.23,4,Comment 14087: The course was great!
09/19/2023 14:23:00,STUD6432,19,Female,Geophysics,1.13,1,
09/20/2023 12:45:00,STUD9155,20,Female,Geophysics,,1,This is spam... ignore me
09/21/2023 16:29:00,STUD3519,22,Male,Cell Biology and Genetics,1.07,1,Comment 14090: The course was great!
09/22/2023 15:08:00,STUD8891,24,Malee,Microbiology,,5,Comment 14091: The course was great!
09/23/2023 23:33:00,STUD7085,20,Male,Zoology,2.56,1,Comment 14092: The course was great!
09/24/2023 03:12:00,STUD9498,19,,Cell Biology and Genetics,1.27,,Comment 14093: The course was great!
09/25/2023 10:08:00,STUD5689,18,Other,Botany,A,1,Comment 14094: The course was great!
09/26/2023 06:20:00,STUD7755,100,Female,Geo,1.75,5,
09/27/2023 09:14:00,STUD7520,twenty,Male,Geophy,0.86,1,This is spam... ignore me
09/28/2023 19:04:00,STUD6152,24,Other,Computer Science,2.73,1,Comment 14097: The course was great!
09/29/2023 15:11:00,STUD2919,22,Other,Microbiology,1.05,5,Comment 14098: The course was great!
09/30/2023 20:48:00,STUD1402,24,,Botany,A,5,Comment 14099: The course was great!
09/01/2023 18:12:00,STUD6240,23,Female,Chemistry,0.28,7,Comment 14100: The course was great!
09/02/2023 06:40:00,STUD2528,24,Other,Marine Sciences,1.43,2,
09/03/2023 06:46:00,STUD8083,19,Male,Zoology,3.91,5,Comment 14102: The course was great!
09/04/2023 09:41:00,STUD1837,20,Male,Mathematics,3.94,1,Comment 14103: The course was great!
09/05/2023 06:17:00,STUD6061,20,Other,Cell Bio,2.7,4,Comment 14104: The course was great!
09/06/2023 17:42:00,STUD5713,100,Other,Computer Science,3.6,3,This is spam... ignore me
09/07/2023 20:02:00,STUD7645,20,Female,Zoology,2.36,2,Comment 14106: The course was great!
09/08/2023 03:09:00,STUD1924,21,Male,Marine Sciences,,2,Comment 14107: The course was great!
09/09/2023 02:36:00,STUD3733,20,Other,Microbiology,0.17,2,Comment 14108: The course was great!
09/10/2023 00:50:00,STUD3240,25,Female,Cell Biology and Genetics,0.6,1,This is spam... ignore me
09/11/2023 05:59:00,STUD2649,25,Other,Chemistry,1.9,1,
09/12/2023 09:12:00,STUD2024,24,,Bio,1.9,4,Comment 14111: The course was great!
09/13/2023 07:21:00,STUD4992,19,Other,Geology,2.71,6,Comment 14112: The course was great!
09/14/2023 09:46:00,STUD8436,100,Female,Geophy,2.64,3,This is spam... ignore me
09/15/2023 07:41:00,STUD7463,21,Other,Comp Sci,0.55,2,
09/16/2023 12:50:00,STUD1786,24,Male,Botany,3.06,2,This is spam... ignore me
09/17/2023 21:10:00,STUD5596,20,Female,Botany,1.93,5,Comment 14116: The course was great!
09/18/2023 17:49:00,STUD9794,21,Female,Botany,3.44,1,
09/19/2023 04:49:00,STUD6527,21,Female,Marine Sciences,0.33,5,
09/20/2023 04:46:00,STUD3319,24,Other,Geophysics,3.56,4,
09/21/2023 09:07:00,STUD6853,25,Male,Mathematics,2.23,2,
09/22/2023 16:41:00,STUD4569,19,Female,Marine Sciences,3.39,4,Comment 14121: The course was great!
09/23/2023 15:31:00,STUD7609,19,Female,Zoology,2.29,1,Comment 14122: The course was great!
09/24/2023 07:31:00,STUD8887,,Male,Bio,0.61,4,This is spam... ignore me
09/25/2023 23:41:00,STUD4836,100,Other,Chemistry,5.0,7,This is spam... ignore me
09/26/2023 16:50:00,STUD5947,25,Other,Geophysics,1.22,2,This is spam... ignore me
09/27/2023 16:54:00,STUD1457,25,Other,Geology,2.49,3,
09/28/2023 21:36:00,STUD8089,22,Other,Computer Science,2.21,4,Comment 14127: The course was great!
09/29/2023 10:05:00,STUD3850,25,Male,Geophysics,1.97,5,
09/30/2023 07:40:00,STUD8953,20,Other,Zoology,2.29,5,
09/01/2023 20:29:00,STUD2510,21,Male,Computer Science,2.23,1,Comment 14130: The course was great!
09/02/2023 23:47:00,STUD7002,19,,Computer Science,2.0,6,This is spam... ignore me
09/03/2023 18:05:00,STUD2627,23,Male,Marine Sciences,2.42,3,
09/04/2023 18:50:00,STUD6861,21,,Geology,2.71,2,Comment 14133: The course was great!
09/05/2023 05:25:00,STUD2488,22,Male,Chem,-1.2,1,Comment 14134: The course was great!
09/06/2023 08:03:00,STUD7721,20,Male,,-1.2,4,
09/07/2023 08:24:00,STUD8409,21,Female,Botany,3.43,,This is spam... ignore me
09/08/2023 02:53:00,STUD3476,,Male,Biochemistry,3.62,2,Comment 14137: The course was great!
09/09/2023 10:16:00,STUD6771,100,Malee,Geophysics,0.44,5,Comment 14138: The course was great!
09/10/2023 08:53:00,STUD1265,24,Male,Biochemistry,0.24,6,
09/11/2023 12:42:00,STUD2722,18,Other,Biochemistry,5.0,2,Comment 14140: The course was great!
invalid date,STUD9979,18,Other,Computer Science,1.86,4,This is spam... ignore me
09/13/2023 20:56:00,STUD5957,24,Other,Marine Sciences,3.1,4,Comment 14142: The course was great!
09/14/2023 14:25:00,STUD6469,19,Female,Mathematics,1.25,3,This is spam... ignore me
09/15/2023 17:05:00,STUD1929,23,Female,Physics,-1.2,2,Comment 14144: The course was great!
09/16/2023 10:36:00,STUD5056,19,Female,Comp Sci,1.27,4,This is spam... ignore me
09/17/2023 17:36:00,STUD6933,20,Male,Microbiology,2.0,2,This is spam... ignore me
09/18/2023 18:14:00,STUD2907,18,Male,Geophysics,0.41,3,Comment 14147: The course was great!
09/19/2023 05:54:00,STUD8819,100,Male,Botany,2.06,4,This is spam... ignore me
09/20/2023 09:02:00,STUD1449,23,Other,Cell Biology and Genetics,1.67,2,Comment 14149: The course was great!
09/21/2023 10:52:00,STUD3881,,Male,Biochem,,4,This is spam... ignore me
09/22/2023 02:43:00,STUD9168,24,Other,Computer Science,2.99,1,
09/23/2023 05:00:00,STUD6513,23,Other,Computer Science,2.41,4,
09/24/2023 13:17:00,STUD8877,15,Male,Geology,3.76,2,This is spam... ignore me
09/25/2023 15:45:00,STUD2255,24,Female,Marine Sciences,2.75,6,
09/26/2023 18:19:00,STUD3181,24,Male,Biochemistry,1.23,2,This is spam... ignore me
09/27/2023 20:41:00,STUD9609,24,Female,Microbiology,,1,This is spam... ignore me
09/28/2023 11:59:00,STUD1041,22,Other,Cell Biology and Genetics,1.22,4,Comment 14157: The course was great!
09/29/2023 23:04:00,STUD9876,21,Other,Computer Science,0.38,2,
09/30/2023 05:41:00,STUD3906,24,Male,Geology,0.34,5,
09/01/2023 13:08:00,STUD4563,18,Other,Zoology,0.95,1,This is spam... ignore me
09/02/2023 13:54:00,STUD4024,,Male,Mathematics,2.16,1,
09/03/2023 07:45:00,STUD8883,25,,Physics,A,7,Comment 14162: The course was great!
09/04/2023 23:16:00,STUD6596,21,Male,Physics,3.49,5,
09/05/2023 17:21:00,STUD6129,18,Other,Cell Biology and Genetics,2.55,6,Comment 14164: The course was great!
09/06/2023 15:27:00,STUD1102,21,,Chemistry,A,5,
09/07/2023 08:52:00,STUD1550,21,Male,Bio,0.02,4,Comment 14166: The course was great!
09/08/2023 20:39:00,STUD1458,18,Male,Marine Sciences,0.44,3,Comment 14167: The course was great!
09/09/2023 14:23:00,STUD4294,23,Other,Botany,3.51,4,Comment 14168: The course was great!
09/10/2023 16:02:00,STUD9098,19,Male,Chem,1.96,4,This is spam... ignore me
09/11/2023 19:56:00,STUD4248,22,Other,Microbiology,3.55,5,This is spam... ignore me
09/12/2023 06:25:00,STUD2708,21,Other,Mathematics,2.48,3,This is spam... ignore me
09/13/2023 02:26:00,STUD5154,,Other,Geophysics,2.71,4,Comment 14172: The course was great!
09/14/2023 22:30:00,STUD9908,21,Male,Bio,3.77,4,Comment 14173: The course was great!
09/15/2023 22:31:00,STUD3742,18,Other,Botany,2.31,1,Comment 14174: The course was great!
09/16/2023 19:49:00,STUD8095,24,Other,Cell Biology and Genetics,0.22,7,
09/17/2023 11:21:00,STUD8783,21,,Bio,2.47,4,Comment 14176: The course was great!
09/18/2023 14:04:00,STUD4179,20,Other,Zoology,3.19,,
09/19/2023 18:15:00,STUD8686,21,Female,Microbiology,2.85,4,This is spam... ignore me
09/20/2023 13:33:00,STUD4719,20,Male,Cell Biology and Genetics,0.9,3,
09/21/2023 17:45:00,STUD5873,20,Othr,Cell Biology and Genetics,5.0,3,
09/22/2023 02:02:00,STUD4764,23,Other,Zoology,3.48,4,Comment 14181: The course was great!
09/23/2023 15:04:00,STUD9705,18,Female,Chemistry,2.45,5,Comment 14182: The course was great!
09/24/2023 09:09:00,STUD9979,100,Male,Microbiology,0.91,2,Comment 14183: The course was great!
09/25/2023 16:32:00,STUD7146,20,Other,Geology,0.54,7,This is spam... ignore me
09/26/2023 02:13:00,STUD8718,22,Other,Microbiology,0.59,4,Comment 14185: The course was great!
09/27/2023 14:42:00,STUD2913,22,Male,Zoology,,6,
09/28/2023 17:26:00,STUD4154,23,Male,Biochemistry,2.87,,
09/29/2023 04:48:00,STUD4631,22,Female,Chemistry,2.78,,This is spam... ignore me
09/30/2023 22:36:00,STUD7875,23,Male,Zoology,,3,Comment 14189: The course was great!
09/01/2023 15:23:00,STUD3231,25,Male,Geology,2.55,4,Comment 14190: The course was great!
09/02/2023 02:02:00,STUD5230,19,Female,Geology,0.84,,
09/03/2023 06:20:00,STUD2033,22,Female,Zoology,1.11,1,
09/04/2023 20:33:00,STUD4163,100,Female,Chemistry,2.07,5,
09/05/2023 20:31:00,STUD5791,25,Female,Zoology,1.11,3,Comment 14194: The course was great!
09/06/2023 19:20:00,STUD3388,19,Male,Mathematics,3.24,4,
09/07/2023 13:36:00,STUD1874,21,Othr,Chemistry,0.37,,
09/08/2023 17:31:00,STUD2910,22,Female,Geophysics,2.98,3,This is spam... ignore me
09/09/2023 06:15:00,STUD5643,22,Male,Zoology,0.19,3,Comment 14198: The course was great!
09/10/2023 08:21:00,STUD6572,24,Female,Biochemistry,1.39,,Comment 14199: The course was great!
09/11/2023 23:48:00,STUD4840,23,Female,Physics,,4,
09/12/2023 22:22:00,STUD9615,100,Other,Biochemistry,1.34,5,
09/13/2023 12:55:00,STUD2460,24,Male,Chemistry,1.43,0,Comment 14202: The course was great!
09/14/2023 19:36:00,STUD2189,23,Male,Geo,2.55,2,Comment 14203: The course was great!
09/15/2023 02:22:00,STUD3501,18,Female,Physics,1.99,5,Comment 14204: The course was great!
09/16/2023 05:39:00,STUD5395,,Female,Cell Biology and Genetics,1.11,5,Comment 14205: The course was great!
09/17/2023 05:21:00,STUD9605,21,Other,Cell Biology and Genetics,2.26,4,
09/18/2023 06:19:00,STUD9455,20,Other,Cell Bio,5.0,1,
09/19/2023 15:01:00,STUD1156,20,Other,Phys,A,4,This is spam... ignore me
09/20/2023 11:55:00,STUD6380,25,Other,Microbiology,,1,This is spam... ignore me
09/21/2023 05:12:00,STUD2302,22,Female,Zoology,2.89,4,
09/22/2023 01:08:00,STUD5867,18,Other,Biochemistry,3.45,5,This is spam... ignore me
09/23/2023 02:22:00,STUD4050,25,Female,Biochemistry,1.07,3,Comment 14212: The course was great!
09/24/2023 19:44:00,STUD3431,24,Female,,0.92,4,This is spam... ignore me
09/25/2023 09:14:00,STUD8428,20,Female,Mathematics,1.84,1,Comment 14214: The course was great!
09/26/2023 00:06:00,STUD4317,18,Male,Marine Sciences,3.48,4,
09/27/2023 00:32:00,STUD9288,22,,Cell Biology and Genetics,3.02,7,
09/28/2023 08:27:00,STUD6047,24,Male,Microbiology,1.13,3,Comment 14217: The course was great!
09/29/2023 07:33:00,STUD2129,23,,Cell Biology and Genetics,0.04,5,This is spam... ignore me
09/30/2023 13:45:00,STUD5560,25,Female,Computer Science,0.71,5,Comment 14219: The course was great!
09/01/2023 15:54:00,STUD2079,24,Other,Mathematics,0.4,2,Comment 14220: The course was great!
09/02/2023 14:59:00,STUD8348,18,Male,Chemistry,1.01,1,Comment 14221: The course was great!
09/03/2023 09:43:00,STUD9107,19,Other,Mathematics,1.07,4,Comment 14222: The course was great!
09/04/2023 01:34:00,STUD8573,22,Female,Geophysics,2.07,2,Comment 14223: The course was great!
09/05/2023 22:58:00,STUD4619,24,Other,Phys,1.97,2,
09/06/2023 19:24:00,STUD2454,21,,Cell Biology and Genetics,1.82,2,This is spam... ignore me
09/07/2023 15:45:00,STUD4978,20,Other,Geophysics,3.37,7,Comment 14226: The course was great!
09/08/2023 06:22:00,STUD6116,22,Other,Mathematics,2.68,5,Comment 14227: The course was great!
09/09/2023 11:31:00,STUD5241,25,Other,Zoology,,,Comment 14228: The course was great!
09/10/2023 20:29:00,STUD5791,,Male,Geophysics,0.76,1,Comment 14229: The course was great!
09/11/2023 07:20:00,STUD7072,18,Female,Cell Biology and Genetics,5.0,3,Comment 14230: The course was great!
09/12/2023 01:05:00,STUD3620,22,Female,Marine Sciences,1.46,4,Comment 14231: The course was great!
09/13/2023 20:08:00,STUD7500,19,Female,Marine Sciences,3.83,2,
09/14/2023 05:18:00,STUD3058,21,Female,Geology,3.1,5,
09/15/2023 05:43:00,STUD4550,25,Other,Marine Sciences,1.57,7,Comment 14234: The course was great!
09/16/2023 01:12:00,STUD6968,19,Male,Zoology,3.76,2,
09/17/2023 03:39:00,STUD1924,19,Other,Computer Science,0.63,2,Comment 14236: The course was great!
09/18/2023 02:44:00,STUD6240,21,Male,Computer Science,A,6,This is spam... ignore me
09/19/2023 04:59:00,STUD1692,18,Female,Chemistry,3.07,5,Comment 14238: The course was great!
09/20/2023 10:17:00,STUD7880,100,Other,Geophysics,1.85,1,Comment 14239: The course was great!
09/21/2023 22:51:00,STUD4559,23,Male,,3.82,4,
09/22/2023 01:25:00,STUD5330,twenty,Male,Computer Science,3.56,3,Comment 14241: The course was great!
09/23/2023 10:32:00,STUD4157,25,Other,Mathematics,3.16,,
09/24/2023 10:41:00,STUD3643,18,Female,Cell Biology and Genetics,3.65,3,Comment 14243: The course was great!
09/25/2023 08:33:00,STUD3329,20,Other,Chemistry,3.0,7,Comment 14244: The course was great!
09/26/2023 04:21:00,STUD7741,24,Female,,0.65,,
09/27/2023 21:40:00,STUD8400,24,Other,Cell Biology and Genetics,3.61,3,
09/28/2023 12:16:00,STUD2408,22,Male,Microbiology,3.3,,
09/29/2023 10:25:00,STUD3068,22,Male,Physics,-1.2,4,This is spam... ignore me
09/30/2023 05:34:00,STUD2390,25,Female,Geophy,0.01,1,This is spam... ignore me
09/01/2023 21:58:00,STUD5650,100,Other,Microbiology,3.57,4,This is spam... ignore me
09/02/2023 12:01:00,STUD5522,23,Male,Geophysics,,1,
09/03/2023 08:07:00,STUD6314,23,Female,Physics,,2,Comment 14252: The course was great!
09/04/2023 17:32:00,STUD2662,21,Female,Biochemistry,3.84,4,Comment 14253: The course was great!
09/05/2023 09:51:00,STUD8073,22,Male,Mathematics,3.89,4,Comment 14254: The course was great!
09/06/2023 06:32:00,STUD1020,25,Female,Microbiology,2.11,4,
09/07/2023 20:27:00,STUD3043,100,Femal,,2.6,5,Comment 14256: The course was great!
09/08/2023 03:54:00,STUD9449,19,Male,Mathematics,-1.2,4,
09/09/2023 03:24:00,STUD9401,25,Male,Zoo,3.8,3,
09/10/2023 02:45:00,STUD5699,24,Male,Mathematics,0.29,2,This is spam... ignore me
09/11/2023 14:49:00,STUD3466,19,Other,Zoology,1.67,2,
09/12/2023 21:05:00,STUD6269,,Other,,0.76,2,This is spam... ignore me
09/13/2023 09:40:00,STUD2161,18,Female,Mathematics,0.4,5,Comment 14262: The course was great!
09/14/2023 02:26:00,STUD3364,22,Female,,0.52,2,
09/15/2023 23:52:00,STUD1244,24,Other,Geology,3.29,2,Comment 14264: The course was great!
09/16/2023 22:52:00,STUD5390,20,Female,Comp Sci,2.89,3,Comment 14265: The course was great!
invalid date,STUD2514,18,Male,Zoology,1.86,3,Comment 14266: The course was great!
09/18/2023 16:35:00,STUD9854,18,Other,Computer Science,1.36,3,Comment 14267: The course was great!
09/19/2023 22:21:00,STUD7165,19,Male,Botany,1.88,,This is spam... ignore me
09/20/2023 21:37:00,STUD2940,18,Male,Marine Sciences,1.39,5,
09/21/2023 11:48:00,STUD7421,24,Other,Botany,1.17,4,This is spam... ignore me
09/22/2023 11:54:00,STUD2178,24,Other,Geology,2.27,,
09/23/2023 08:15:00,STUD8717,18,Other,Cell Biology and Genetics,3.02,4,
09/24/2023 07:02:00,STUD2602,25,Other,Marine Sciences,0.89,3,
09/25/2023 08:54:00,STUD1648,22,Male,Zoology,3.27,2,Comment 14274: The course was great!
09/26/2023 12:08:00,STUD3633,22,Male,Physics,2.21,5,
09/27/2023 01:53:00,STUD6571,19,Femal,Geology,0.86,,
09/28/2023 11:16:00,STUD8140,25,Other,Cell Biology and Genetics,3.64,4,Comment 14277: The course was great!
09/29/2023 12:46:00,STUD9317,20,Malee,Microbio,1.27,2,Comment 14278: The course was great!
09/30/2023 18:32:00,STUD6612,25,,Geophysics,5.0,3,Comment 14279: The course was great!
09/01/2023 18:12:00,STUD7872,21,Femal,Mathematics,2.42,1,
09/02/2023 23:46:00,STUD1380,15,Male,Zoo,1.59,5,This is spam... ignore me
09/03/2023 23:25:00,STUD2512,20,Other,Botany,2.97,1,
09/04/2023 08:22:00,STUD8430,18,Other,Zoology,0.92,5,
09/05/2023 22:27:00,STUD3985,22,Other,,2.75,2,Comment 14284: The course was great!
09/06/2023 20:24:00,STUD9114,twenty,Other,Zoology,2.07,5,
09/07/2023 16:52:00,STUD7746,22,Other,Marine Sciences,0.73,1,Comment 14286: The course was great!
09/08/2023 19:30:00,STUD3198,22,Female,Botany,2.32,5,
09/09/2023 16:28:00,STUD8835,25,,Physics,0.73,2,Comment 14288: The course was great!
09/10/2023 07:34:00,STUD2621,22,Male,Computer Science,1.86,5,
09/11/2023 23:33:00,STUD2780,23,Female,Botany,3.62,3,
09/12/2023 04:12:00,STUD6371,22,Other,Chemistry,2.05,3,Comment 14291: The course was great!
09/13/2023 21:28:00,STUD9155,25,Other,Microbiology,,0,Comment 14292: The course was great!
09/14/2023 03:59:00,STUD6994,,Other,Zoology,,4,Comment 14293: The course was great!
09/15/2023 12:13:00,STUD6008,23,Female,Zoology,1.17,1,
09/16/2023 12:45:00,STUD6667,24,Female,Geophysics,2.85,3,Comment 14295: The course was great!
09/17/2023 10:45:00,STUD9382,,Female,Geophysics,0.19,5,Comment 14296: The course was great!
09/18/2023 01:20:00,STUD2757,18,Other,Microbiology,2.02,3,Comment 14297: The course was great!
09/19/2023 10:40:00,STUD5509,23,Other,Biochemistry,2.73,4,This is spam... ignore me
09/20/2023 05:57:00,STUD5537,21,Female,Physics,2.97,1,This is spam... ignore me
09/21/2023 15:13:00,STUD1421,15,Male,Geology,3.83,2,
09/22/2023 12:41:00,STUD8135,21,Female,Chemistry,0.71,3,Comment 14301: The course was great!
09/23/2023 21:56:00,STUD2829,20,Female,Zoology,A,1,Comment 14302: The course was great!
09/24/2023 04:16:00,STUD8073,21,,,2.52,5,This is spam... ignore me
09/25/2023 17:03:00,STUD1783,20,Female,Microbiology,3.37,1,
09/26/2023 00:52:00,STUD1201,22,Female,Comp Sci,1.05,3,
09/27/2023 18:14:00,STUD2463,21,Male,Biochemistry,0.3,3,This is spam... ignore me
09/28/2023 12:25:00,STUD3926,22,Female,Geology,2.47,,Comment 14307: The course was great!
09/29/2023 01:16:00,STUD6588,20,Female,Bio,3.53,5,
09/30/2023 04:50:00,STUD4066,19,Other,Geophysics,3.39,5,Comment 14309: The course was great!
09/01/2023 13:10:00,STUD3290,21,Male,Marine Sciences,1.19,3,This is spam... ignore me
09/02/2023 04:52:00,STUD2233,22,Female,Computer Science,1.77,5,
09/03/2023 15:55:00,STUD2738,21,Other,Microbiology,1.32,1,
09/04/2023 21:54:00,STUD7423,22,Male,Botany,3.34,2,Comment 14313: The course was great!
09/05/2023 04:51:00,STUD7187,18,Female,Botany,1.75,1,
09/06/2023 13:38:00,STUD4723,22,Male,Physics,5.0,0,Comment 14315: The course was great!
09/07/2023 14:28:00,STUD6378,twenty,Male,Chemistry,1.92,3,Comment 14316: The course was great!
09/08/2023 04:58:00,STUD9267,21,Male,Botany,2.6,5,This is spam... ignore me
09/09/2023 14:01:00,STUD2347,18,Female,Geology,2.7,1,Comment 14318: The course was great!
09/10/2023 09:43:00,STUD7397,23,Other,,3.36,,
09/11/2023 04:48:00,STUD1110,25,Other,Microbiology,3.43,1,This is spam... ignore me
09/12/2023 03:12:00,STUD2414,18,Male,Microbiology,-1.2,1,Comment 14321: The course was great!
09/13/2023 16:32:00,STUD1341,23,Othr,Mathematics,2.58,,This is spam... ignore me
09/14/2023 00:54:00,STUD4985,22,Male,Marine Sciences,2.93,4,
09/15/2023 16:52:00,STUD2529,20,Othr,Biochemistry,,7,
09/16/2023 19:41:00,STUD1131,22,Other,Biochemistry,0.58,6,Comment 14325: The course was great!
09/17/2023 23:29:00,STUD1268,20,Other,Geophysics,2.82,,This is spam... ignore me
09/18/2023 20:08:00,STUD3752,,Female,Cell Biology and Genetics,3.66,1,Comment 14327: The course was great!
09/19/2023 00:33:00,STUD9979,18,,Mathematics,1.86,1,Comment 14328: The course was great!
09/20/2023 13:49:00,STUD4072,25,Male,Physics,,3,Comment 14329: The course was great!
09/21/2023 15:51:00,STUD2253,20,Male,Botany,1.24,5,This is spam... ignore me
09/22/2023 14:00:00,STUD6428,18,Other,Computer Science,1.05,4,
09/23/2023 20:19:00,STUD8544,24,Male,,0.51,4,
09/24/2023 20:49:00,STUD6834,23,Male,Geophysics,3.11,1,This is spam... ignore me
09/25/2023 22:37:00,STUD4262,19,Female,Mathematics,0.87,5,Comment 14334: The course was great!
09/26/2023 23:33:00,STUD7083,25,Other,,1.32,4,This is spam... ignore me
09/27/2023 20:27:00,STUD2171,20,Female,Chemistry,,2,
09/28/2023 20:07:00,STUD6210,18,Other,Maths,0.46,3,
09/29/2023 17:49:00,STUD2528,15,Female,Botany,1.36,2,Comment 14338: The course was great!
09/30/2023 14:12:00,STUD7090,21,Female,Physics,A,5,
09/01/2023 06:00:00,STUD5879,20,Female,Geophysics,3.16,0,
09/02/2023 13:25:00,STUD5531,15,Male,Marine Sciences,0.85,2,
09/03/2023 09:44:00,STUD1494,18,Female,,2.35,2,Comment 14342: The course was great!
09/04/2023 01:58:00,STUD7309,25,Male,Cell Biology and Genetics,2.92,4,
09/05/2023 18:28:00,STUD1695,,Male,Marine Sci,1.9,1,This is spam... ignore me
09/06/2023 07:38:00,STUD4002,,Other,Comp Sci,2.55,5,This is spam... ignore me
09/07/2023 04:35:00,STUD4159,19,Male,Comp Sci,0.98,2,
09/08/2023 10:05:00,STUD6414,19,Male,Chemistry,1.41,4,
09/09/2023 17:00:00,STUD9780,20,Male,Comp Sci,A,5,Comment 14348: The course was great!
09/10/2023 05:37:00,STUD1207,15,Other,Computer Science,1.05,0,Comment 14349: The course was great!
09/11/2023 20:29:00,STUD3786,23,Female,Geophysics,1.28,5,
09/12/2023 17:01:00,STUD6178,21,Male,Biochemistry,3.5,1,Comment 14351: The course was great!
09/13/2023 15:47:00,STUD8561,21,Male,Botany,1.39,3,
09/14/2023 22:20:00,STUD7360,23,Male,Mathematics,0.93,5,This is spam... ignore me
09/15/2023 15:27:00,STUD6686,18,Male,Microbiology,2.02,4,This is spam... ignore me
09/16/2023 12:08:00,STUD9452,19,,Geophysics,0.69,5,Comment 14355: The course was great!
09/17/2023 23:06:00,STUD7527,25,Other,,-1.2,5,
09/18/2023 11:23:00,STUD8426,,Other,Geology,A,4,Comment 14357: The course was great!
09/19/2023 22:29:00,STUD3887,21,Female,Chemistry,3.37,1,Comment 14358: The course was great!
09/20/2023 21:14:00,STUD9519,19,Female,Marine Sciences,2.55,5,Comment 14359: The course was great!
09/21/2023 04:55:00,STUD2815,24,Other,Zoology,-1.2,1,Comment 14360: The course was great!
09/22/2023 13:55:00,STUD9120,24,Other,Chemistry,A,2,
invalid date,STUD6605,24,Other,Biochemistry,3.47,5,
09/24/2023 00:46:00,STUD8120,23,Other,Geophysics,2.62,1,Comment 14363: The course was great!
09/25/2023 02:24:00,STUD6274,23,Other,Marine Sciences,1.81,4,Comment 14364: The course was great!
09/26/2023 08:14:00,STUD5747,20,Male,Zoology,5.0,5,Comment 14365: The course was great!
09/27/2023 12:03:00,STUD4983,24,Female,Computer Science,3.22,,
09/28/2023 22:25:00,STUD3424,24,Female,Cell Biology and Genetics,3.87,4,This is spam... ignore me
09/29/2023 01:08:00,STUD1619,25,Female,Geophysics,1.29,3,This is spam... ignore me
09/30/2023 11:23:00,STUD5189,19,Female,Geophy,1.8,4,Comment 14369: The course was great!
09/01/2023 09:07:00,STUD9979,24,Female,Cell Bio,1.29,2,This is spam... ignore me
09/02/2023 21:29:00,STUD1502,18,Male,Cell Biology and Genetics,0.55,2,Comment 14371: The course was great!
09/03/2023 19:28:00,STUD4623,24,Other,Geophysics,2.0,1,
09/04/2023 00:18:00,STUD5261,23,Female,Physics,0.57,3,Comment 14373: The course was great!
09/05/2023 03:59:00,STUD3424,18,Male,Geology,3.78,4,
09/06/2023 02:01:00,STUD8955,24,Other,Chemistry,3.97,5,Comment 14375: The course was great!
09/07/2023 09:48:00,STUD2707,twenty,Female,Computer Science,2.56,7,This is spam... ignore me
09/08/2023 08:39:00,STUD3163,19,Other,Geology,3.43,2,Comment 14377: The course was great!
09/09/2023 03:18:00,STUD7924,,Other,,2.72,2,
09/10/2023 17:31:00,STUD6925,19,Male,Botany,1.52,3,
